seed,tier,cluster_id,size,edge_density,mean_edge_bits,min_edge_bits,weight_spread,diameter,degree_gini,top_signal_share,signup_span_days,signup_burstiness,hour_concentration,median_gap_minutes,lifespan_days,coupon_rate,repeat_rate,near_min_rate,value_cv,distinct_bin_ratio,bin_concentration,distinct_device_ratio,distinct_address_ratio,pincode_concentration,total_discount,discount_per_account,discount_to_revenue,dominant_signal,label,n_ring_members,n_innocent_members,ring_purity,dominant_benign_kind
0,obvious,22,11,1.0,65.77872467041016,65.77872467041016,0.0,1.0,0.0,0.2674275340547689,0.0354629629629629,1.0,0.904143820837709,2.933333333333333,0.0,1.0,0.0,1.0,0.0488667373999813,0.0909090909090909,1.0,0.0909090909090909,0.0909090909090909,1.0,2200.0,200.0,0.4464285714285714,device,1,11,0,1.0,
0,obvious,23,10,0.7777777777777778,25.0005245753697,15.199248313903809,5.318115116285502,2.0,0.1457142857142857,0.4130265927879096,9.337592592592593,0.1,0.3627149416319587,1324.7333333333331,155.0,0.8,0.3,0.3,2.1147891790909616,0.7,0.3,1.0,0.1,1.0,1600.0,160.0,0.0179937022042285,address,0,0,10,0.0,office
0,obvious,24,8,0.2857142857142857,15.211500644683838,14.232430458068848,0.9032278456617188,5.0,0.234375,0.376060789620243,650.0291550925926,0.25,0.6049524670759594,10061.25,0.0,1.0,0.0,0.75,1.3990500437594469,0.5,0.375,1.0,1.0,0.75,1600.0,200.0,0.2031746031746031,pincode,0,0,8,0.0,normal
0,obvious,25,8,1.0,22.773593289511545,16.937522888183594,5.160744167481552,1.0,0.0,0.3332177983406516,5.327847222222222,0.25,0.3456871240434054,751.5833333333334,145.0,0.25,0.375,0.25,0.812009824637922,0.75,0.25,1.0,0.125,1.0,400.0,50.0,0.0437541019470575,address,0,0,8,0.0,office
0,obvious,26,7,0.2857142857142857,16.727487087249756,14.302709579467772,1.2773280896598167,4.0,0.2619047619047619,0.3139518889412587,7.024305555555555,0.2857142857142857,0.6369658903559938,66.475,0.0,0.8571428571428571,0.0,0.5714285714285714,0.6023202757880942,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1200.0,171.42857142857142,0.2068965517241379,signup_gap,0,0,7,0.0,normal
0,obvious,27,7,0.5714285714285714,41.50108559926351,14.480897903442385,13.136627365529543,3.0,0.238095238095238,0.214024406242643,332.6802662037037,0.1428571428571428,0.4500193543683953,6758.716666666666,117.0,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.6287341685990923,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.4285714285714285,1.0,1000.0,142.85714285714286,0.1593879502709595,address,0,0,7,0.0,family
0,obvious,28,6,0.7333333333333333,32.75086975097656,21.078601837158203,5.487820246543478,2.0,0.1515151515151515,0.2480922512933681,68.62371527777778,0.1666666666666666,0.5089100146329071,19013.45,127.0,0.5,0.5,0.1666666666666666,0.4296471289116975,0.1666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,600.0,100.0,0.0653310104529616,device,0,0,6,0.0,family
0,obvious,29,6,0.3333333333333333,17.09300880432129,15.060643196105955,1.7595000321125809,4.0,0.2333333333333333,0.3288137286879961,7.882569444444444,0.3333333333333333,0.5816114452947508,229.01666666666668,0.0,1.0,0.0,0.6666666666666666,0.3669310673648018,0.5,0.5,1.0,1.0,1.0,1200.0,200.0,0.346720600982375,signup_gap,0,0,6,0.0,normal
0,obvious,30,6,0.3333333333333333,17.660577392578126,14.47387409210205,3.1848320840191264,4.0,0.2333333333333333,0.3700110376354031,215.2847453703704,0.3333333333333333,0.6090521459927658,2852.083333333333,0.0,0.8333333333333334,0.0,0.3333333333333333,1.0928532854837412,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8333333333333334,1000.0,166.66666666666666,0.209819555182543,pincode,0,0,6,0.0,normal
0,obvious,31,6,0.4,19.99585739771525,14.367648124694824,5.319586089756788,3.0,0.2222222222222222,0.3033708648106819,74.93945601851851,0.3333333333333333,0.5816114452947508,332.4166666666667,0.0,1.0,0.0,0.6666666666666666,0.3766543669078146,0.3333333333333333,0.8333333333333334,1.0,1.0,0.6666666666666666,1200.0,200.0,0.3619909502262443,pincode,0,0,6,0.0,normal
0,obvious,32,5,0.5,15.658944702148435,14.13265895843506,2.8392422699951894,3.0,0.16,0.3290381429740364,307.0050231481481,0.4,0.7009897912493208,4192.083333333333,0.0,1.0,0.0,0.2,0.5461001036947837,0.4,0.6,1.0,1.0,1.0,1000.0,200.0,0.2074688796680498,pincode,0,0,5,0.0,normal
0,obvious,33,5,0.5,17.499003410339355,15.143635749816896,1.682526549852407,3.0,0.24,0.3686400713074251,2.0827199074074074,0.6,0.668060950411703,743.4916666666667,0.0,1.0,0.0,0.6,0.3519786012523845,0.6,0.4,1.0,1.0,1.0,1000.0,200.0,0.3246753246753247,signup_gap,0,0,5,0.0,normal
0,obvious,34,5,0.4,16.14321756362915,15.42581272125244,0.733351478016834,4.0,0.15,0.3046083041853318,6.241909722222222,0.4,0.5808192336174903,144.73333333333332,0.0,0.8,0.0,0.6,0.4648926897088551,0.2,1.0,1.0,1.0,1.0,800.0,160.0,0.3395585738539898,pincode,0,0,5,0.0,normal
0,obvious,35,5,0.4,16.39929437637329,15.060643196105955,1.6650334192541607,3.0,0.25,0.2863020074327471,6.288761574074074,0.4,0.5808192336174903,861.05,0.0,1.0,0.0,0.6,0.2107639440920912,0.4,0.6,1.0,1.0,1.0,1000.0,200.0,0.3888024883359253,signup_gap,0,0,5,0.0,normal
0,obvious,36,5,0.5,16.01314697265625,14.166387557983398,1.4730963689873051,3.0,0.24,0.3228812980320135,4.261527777777777,0.4,0.668060950411703,132.41666666666666,0.0,1.0,0.0,0.4,0.8625887915806039,0.6,0.6,1.0,1.0,1.0,1000.0,200.0,0.2314279102059708,signup_gap,0,0,5,0.0,normal
0,obvious,37,5,1.0,37.657165145874025,34.70868682861328,3.4203051981605657,1.0,0.0,0.2351603460225232,666.8605671296297,0.2,0.668060950411703,251484.825,96.0,0.4,0.6,0.4,0.5672373308579111,0.2,1.0,0.2,0.2,1.0,400.0,80.0,0.0321672698029754,device,0,0,5,0.0,family
0,obvious,38,5,0.5,15.862356185913086,14.895803451538086,1.183780504355298,3.0,0.24,0.3330559872397322,5.983854166666666,0.4,0.7882315080435335,747.7083333333334,0.0,1.0,0.0,0.4,0.1164379727245131,0.6,0.6,1.0,1.0,1.0,1000.0,200.0,0.3684598378776713,signup_gap,0,0,5,0.0,normal
0,obvious,39,5,1.0,34.8541202545166,32.869049072265625,3.342075128901283,1.0,0.0,0.295587907449314,145.19543981481482,0.2,0.4935775168232776,57832.7,162.0,1.0,1.0,0.4,0.8942515783726643,0.2,1.0,0.2,0.2,1.0,1000.0,200.0,0.0147102088849661,device,0,0,5,0.0,family
0,obvious,40,4,0.6666666666666666,16.36436414718628,16.083402633666992,0.4866396163868552,2.0,0.1875,0.5268465365161475,7.814444444444445,0.25,0.6728435620217027,2836.5,0.0,1.0,0.0,0.75,0.2800749452500796,0.75,0.5,1.0,1.0,1.0,800.0,200.0,0.3762935089369708,pincode,0,0,4,0.0,normal
0,obvious,41,4,0.5,17.741703669230144,16.433605194091797,1.1059118510506312,3.0,0.1666666666666666,0.3064470180966958,6.949305555555555,0.5,0.6728435620217027,1361.7,0.0,1.0,0.0,0.0,0.7853440708836106,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.1366353543979504,signup_gap,0,0,4,0.0,normal
0,obvious,42,4,0.5,16.131515820821125,15.001435279846191,0.9440377213476404,3.0,0.1666666666666666,0.3279833213124923,7.206134259259259,0.5,0.8230567590614909,1418.2833333333333,0.0,1.0,0.0,0.25,0.5188766978183705,0.5,0.5,1.0,1.0,1.0,800.0,200.0,0.2085505735140771,signup_gap,0,0,4,0.0,normal
0,obvious,43,4,0.5,18.4825496673584,17.312185287475586,1.6551451789486509,3.0,0.1666666666666666,0.4259643294764498,1.0229282407407407,0.5,0.7818957080144684,44.516666666666666,0.0,1.0,0.0,0.75,0.3398772541824827,0.75,0.5,1.0,1.0,1.0,800.0,200.0,0.3616636528028933,signup_gap,0,0,4,0.0,normal
0,obvious,44,4,0.5,16.97355047861735,15.060643196105955,1.6741437608274092,3.0,0.1666666666666666,0.290637485761633,8.980659722222223,0.5,1.0,4272.983333333334,0.0,1.0,0.0,0.5,0.2967137169577122,0.5,0.5,1.0,1.0,1.0,800.0,200.0,0.36330608537693,signup_gap,0,0,4,0.0,normal
0,obvious,45,4,0.5,15.915693283081056,14.60759449005127,1.1059122524684029,3.0,0.1666666666666666,0.3322074154509807,5.901886574074074,0.5,0.6728435620217027,1224.65,0.0,1.0,0.0,0.5,0.1105389439586243,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.4201680672268907,signup_gap,0,0,4,0.0,normal
0,obvious,46,4,0.8333333333333334,16.550284576416015,16.511920928955078,0.0469856804756581,2.0,0.1,0.3474091482224156,9.77261574074074,0.25,0.5637914160289369,5244.25,0.0,1.0,0.0,0.25,0.3855614635564,0.25,1.0,1.0,1.0,1.0,800.0,200.0,0.1573873696635845,card_bin,0,0,4,0.0,normal
0,obvious,47,4,0.5,15.202282587687174,14.415905952453612,0.7591176820016206,2.0,0.25,0.3614823954213813,456.4228009259259,0.25,0.5637914160289369,507.4333333333333,0.0,1.0,0.0,0.25,0.6393173404520287,0.5,0.75,1.0,1.0,0.75,800.0,200.0,0.2548582351067219,pincode,0,0,4,0.0,normal
0,obvious,48,4,1.0,38.41435877482096,34.76084518432617,4.866571876797578,1.0,0.0,0.2466092946719805,159.8277314814815,0.25,0.5637914160289369,36571.48333333333,172.0,0.5,1.0,0.5,0.1907023628663968,0.25,1.0,0.25,0.25,1.0,400.0,100.0,0.0286123032904148,device,0,0,4,0.0,family
0,obvious,49,4,0.5,14.546663284301758,14.546663284301758,0.0,3.0,0.1666666666666666,0.4440459504487746,12.773310185185183,0.25,0.5637914160289369,5547.433333333333,0.0,1.0,0.0,0.25,0.2009354227386289,0.25,1.0,1.0,1.0,1.0,800.0,200.0,0.353045013239188,pincode,0,0,4,0.0,normal
0,obvious,50,4,0.5,15.409069379170736,15.032614707946776,0.2661936508318132,3.0,0.1666666666666666,0.2798738058541211,9.166261574074074,0.5,0.5637914160289369,5466.666666666667,0.0,1.0,0.0,0.25,0.1430359501438629,0.25,1.0,1.0,1.0,0.75,800.0,200.0,0.3379805661174482,card_bin,0,0,4,0.0,normal
0,obvious,51,4,1.0,28.392388979593917,24.44362449645996,4.787286909180493,1.0,0.0,0.2792144839928924,320.0502199074074,0.25,0.6728435620217027,131145.4,105.0,0.5,1.0,0.0,0.5725980685931128,0.25,1.0,0.25,0.25,1.0,400.0,100.0,0.0277219488530043,device,0,0,4,0.0,family
0,obvious,52,4,0.6666666666666666,15.183457136154177,14.902495384216309,0.4866400293399477,2.0,0.1875,0.5017084498998383,6.309490740740741,0.25,0.6728435620217027,2933.6,0.0,1.0,0.0,0.25,0.2886408544774084,0.75,0.5,1.0,1.0,1.0,800.0,200.0,0.3261312678353037,pincode,0,0,4,0.0,normal
0,obvious,53,4,0.8333333333333334,16.832238006591798,15.325547218322754,1.9552342456686005,2.0,0.1,0.4989601765157804,5.966331018518519,0.25,0.6728435620217027,2280.95,0.0,1.0,0.0,0.5,0.2965736040994579,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.3629764065335753,pincode,0,0,4,0.0,normal
0,obvious,54,4,0.6666666666666666,15.73591375350952,14.587884902954102,1.988444297716885,2.0,0.1875,0.379016231309419,3.669328703703704,0.5,0.6728435620217027,1690.35,0.0,0.75,0.0,0.5,0.583337442894175,0.25,1.0,1.0,1.0,1.0,600.0,150.0,0.1951854261548471,pincode,0,0,4,0.0,normal
0,obvious,55,4,0.5,16.113765716552734,14.726463317871094,1.961941867328303,3.0,0.1666666666666666,0.3317675319733045,12.897337962962965,0.25,0.6728435620217027,4854.933333333333,0.0,1.0,0.0,0.5,0.724112652912072,0.25,1.0,1.0,1.0,1.0,800.0,200.0,0.2439768222018908,card_bin,0,0,4,0.0,normal
0,obvious,56,4,0.6666666666666666,15.1629638671875,14.505156517028809,0.6578073501586914,2.0,0.1875,0.5016147583564929,4.240243055555555,0.25,0.5637914160289369,1170.4666666666667,0.0,1.0,0.0,0.5,0.3964987067946072,1.0,0.25,1.0,1.0,1.0,800.0,200.0,0.2857142857142857,pincode,0,0,4,0.0,normal
0,obvious,57,4,0.5,15.185988426208496,14.902495384216309,0.4009197048237569,2.0,0.25,0.4325105869807115,380.9955324074074,0.25,0.6728435620217027,10038.683333333332,0.0,1.0,0.0,0.5,0.1518440836568546,0.75,0.5,1.0,1.0,1.0,800.0,200.0,0.4092071611253197,pincode,0,0,4,0.0,normal
0,obvious,58,4,0.5,15.915693283081056,14.60759449005127,1.1059122524684029,2.0,0.25,0.3322074154509807,4.171261574074074,0.5,0.6728435620217027,171.78333333333333,0.0,1.0,0.0,0.25,0.3403898265412669,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.2391629297458893,signup_gap,0,0,4,0.0,normal
0,obvious,59,4,0.5,18.45721371968587,17.095251083374023,0.963053015858816,3.0,0.1666666666666666,0.367862042219534,1.1934375,0.5,0.5637914160289369,56.36666666666667,0.0,1.0,0.0,0.25,1.580035299168494,0.75,0.5,1.0,1.0,1.0,800.0,200.0,0.0234549079394863,signup_gap,0,0,4,0.0,normal
0,obvious,60,4,0.5,22.851415634155277,19.14219093322754,4.273957317932982,3.0,0.1666666666666666,0.4395571786114241,40.65160879629629,0.25,0.5637914160289369,6462.316666666667,169.0,0.75,0.25,0.25,0.7349458959356715,0.75,0.5,1.0,0.25,1.0,600.0,150.0,0.0892591490627789,address,0,0,4,0.0,flatmates
0,obvious,61,4,0.5,15.834515889485678,15.04772663116455,1.045603422934037,3.0,0.1666666666666666,0.3014760875506213,8.193483796296297,0.5,0.6728435620217027,2715.633333333333,0.0,1.0,0.0,0.75,0.0970412042976564,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.4509582863585118,card_bin,0,0,4,0.0,normal
0,obvious,62,4,0.6666666666666666,15.49989891052246,14.895803451538086,1.0463240275825785,2.0,0.1875,0.2772390015268075,5.972233796296297,0.5,0.7818957080144684,4215.016666666666,0.0,1.0,0.0,0.5,0.0780198126911315,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.4108885464817668,signup_gap,0,0,4,0.0,normal
0,obvious,63,4,0.5,17.184180577596027,17.12017822265625,0.0905129983796516,3.0,0.1666666666666666,0.3407407643980513,7.117476851851852,0.5,0.5637914160289369,2457.766666666667,0.0,1.0,0.0,0.75,0.4508086240838764,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.3203844613536243,card_bin,0,0,4,0.0,normal
0,obvious,64,4,0.8333333333333334,17.445353698730468,15.400609016418455,3.664335467270912,2.0,0.1,0.3856080891553993,3.0569907407407406,0.75,0.8230567590614909,27.2,0.0,0.75,0.0,0.0,0.6929658233485879,1.0,0.25,1.0,1.0,1.0,600.0,150.0,0.1509054325955734,pincode,0,0,4,0.0,normal
0,obvious,65,4,0.6666666666666666,18.175987720489506,17.10858917236328,1.7332363587578807,2.0,0.1875,0.3137698714370867,0.9616203703703704,0.5,0.6728435620217027,158.7,0.0,1.0,0.0,0.25,0.5754524878662375,0.5,0.75,1.0,1.0,1.0,800.0,200.0,0.2838892831795599,signup_gap,0,0,4,0.0,normal
0,obvious,66,4,0.6666666666666666,19.883695125579838,17.312185287475586,2.653519175203754,2.0,0.1875,0.4055934391804196,5.07943287037037,0.75,0.8230567590614909,21.066666666666663,0.0,1.0,0.0,0.75,0.2546386337126338,0.5,0.5,1.0,1.0,1.0,800.0,200.0,0.3634711494775102,signup_gap,0,0,4,0.0,normal
0,obvious,67,4,0.5,14.704707145690918,14.493464469909668,0.1493711285209131,3.0,0.1666666666666666,0.3246025869659248,134.03061342592594,0.25,0.7818957080144684,1422.4833333333331,0.0,1.0,0.0,0.75,0.0309910246262477,0.75,0.5,1.0,1.0,1.0,800.0,200.0,0.4125838060856111,pincode,0,0,4,0.0,normal
0,obvious,68,4,0.5,16.157881418863933,14.274806022644045,2.131679614200557,3.0,0.1666666666666666,0.2982913198913441,32.97704861111111,0.5,0.8230567590614909,2839.2,0.0,1.0,0.0,0.0,0.1930690384412713,0.5,0.5,1.0,1.0,1.0,800.0,200.0,0.2747252747252747,signup_gap,0,0,4,0.0,normal
0,obvious,69,4,0.6666666666666666,14.752949953079224,14.354853630065918,0.6895230577653967,2.0,0.1875,0.3071084377661174,264.0077777777778,0.5,0.6728435620217027,145524.06666666668,0.0,1.0,0.0,0.5,0.4287254788647513,0.25,1.0,1.0,1.0,0.75,800.0,200.0,0.2672903441363181,pincode,0,0,4,0.0,normal
0,obvious,70,4,1.0,29.25626309712728,23.240562438964844,4.255665723272181,1.0,0.0,0.2932118489127817,573.4961111111111,0.25,0.5637914160289369,247012.9,129.0,0.75,1.0,0.25,0.3544652459069805,0.25,1.0,0.25,0.25,1.0,600.0,150.0,0.0624544602893723,device,0,0,4,0.0,family
0,obvious,71,3,0.6666666666666666,15.911935329437256,14.511685371398926,1.40024995803833,2.0,0.1666666666666666,0.4018900278231238,0.6895833333333333,0.6666666666666666,0.6543128759565947,496.5,0.0,1.0,0.0,0.6666666666666666,0.0362167451361933,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,600.0,200.0,0.4026845637583892,signup_gap,0,0,3,0.0,normal
0,obvious,72,3,0.6666666666666666,17.563124656677246,16.215288162231445,1.3478364944458008,2.0,0.1666666666666666,0.3156643980952078,20.987986111111116,0.3333333333333333,0.7997157372802824,15111.35,0.0,1.0,0.0,0.6666666666666666,0.1136096072396294,0.3333333333333333,1.0,1.0,1.0,1.0,600.0,200.0,0.4285714285714285,pincode,0,0,3,0.0,normal
0,obvious,73,3,0.6666666666666666,16.932360649108887,16.274553298950195,0.6578073501586914,2.0,0.1666666666666666,0.3528225685022483,4.420208333333333,0.3333333333333333,0.6543128759565947,3182.55,0.0,1.0,0.0,0.3333333333333333,0.9009563794315149,0.3333333333333333,1.0,1.0,1.0,1.0,600.0,200.0,0.1524003048006096,card_bin,0,0,3,0.0,normal
0,obvious,74,3,0.6666666666666666,16.29618263244629,16.29618263244629,0.0,2.0,0.1666666666666666,0.3751995183884185,12.61181712962963,0.3333333333333333,0.6543128759565947,9080.508333333331,0.0,1.0,0.0,0.0,0.3919677542211509,0.3333333333333333,1.0,1.0,1.0,1.0,600.0,200.0,0.228310502283105,pincode,0,0,3,0.0,normal
